customer_id,age,balance,risk_profile,marketing_channel,offer_amount,previous_investments,responded_before,membership_tier,accepted
3323,82,204095.81,high,sms,82492,0,1,standard,0
3324,48,344501.58,low,email,20231,1,1,standard,1
3325,24,77862.01,medium,sms,65014,0,0,platinum,0
3326,74,82230.77,low,in_branch,91579,1,0,platinum,1
3327,37,402791.82,high,email,86985,0,1,standard,0
3328,84,31435.43,high,phone,38677,0,1,platinum,1
3329,74,153291.18,low,email,37458,0,1,gold,1
3330,49,271054.44,low,in_branch,93860,0,0,platinum,1
3331,77,98798.98,medium,sms,50452,0,0,platinum,1
3332,46,62655.19,high,sms,89476,1,0,gold,0
3333,81,489568.91,low,in_branch,36701,1,0,standard,1
3334,21,247512.85,high,phone,8741,1,0,gold,1
3335,77,310216.67,low,phone,16658,1,1,platinum,1
3336,79,109521.48,medium,in_branch,57542,1,1,standard,1
3337,39,263392.37,high,sms,21352,1,1,standard,1
3338,47,126531.77,high,sms,82113,1,1,standard,1
3339,37,21116.46,low,sms,96048,1,1,standard,1
3340,54,29422.83,high,in_branch,5190,0,0,platinum,1
3341,52,425776.33,low,phone,76180,0,1,standard,0
3342,42,72434.17,low,email,42801,0,0,gold,1
3343,87,117666.1,low,phone,74331,0,1,gold,1
3344,21,108472.12,low,phone,31519,1,0,platinum,1
3345,77,479418.7,high,in_branch,70328,1,0,platinum,0
3346,28,372121.46,high,email,44736,1,1,platinum,1
3347,83,243518.73,medium,phone,23334,0,1,gold,1
3348,53,192404.05,high,sms,60568,1,1,gold,1
3349,71,276084.1,high,sms,7975,0,1,gold,1
3350,22,127282.04,high,in_branch,49965,0,0,gold,0
3351,27,449813.93,high,email,60276,0,1,platinum,1
3352,56,443760.89,medium,phone,22646,1,1,platinum,1
3353,55,1782.44,high,in_branch,68563,1,1,standard,1
3354,70,2263.34,low,phone,43744,0,0,gold,1
3355,76,121686.15,medium,phone,90277,1,1,platinum,1
3356,26,14947.44,high,phone,11468,0,1,standard,1
3357,50,61729.12,low,in_branch,53467,1,1,standard,1
3358,47,404345.73,low,phone,81948,0,1,standard,1
3359,19,58691.24,low,sms,91767,1,0,gold,0
3360,63,386396.28,medium,phone,76921,1,1,platinum,1
3361,81,482741.92,low,email,17046,0,1,platinum,1
3362,79,144749.31,medium,phone,17160,0,1,platinum,1
3363,33,346457.12,medium,in_branch,22014,1,1,gold,1
3364,38,450242.8,low,email,75921,0,1,platinum,1
3365,23,263590.83,high,sms,85971,0,1,platinum,0
3366,76,455398.47,high,sms,44862,1,0,platinum,1
3367,59,202129.97,medium,in_branch,9009,0,1,standard,1
3368,49,418911.71,medium,sms,26889,1,0,gold,1
3369,39,5163.41,medium,sms,49585,1,0,platinum,1
3370,85,183096.78,high,sms,47912,1,0,platinum,0
3371,50,296496.03,medium,phone,50935,1,0,standard,1
3372,80,337619.35,low,in_branch,69923,0,0,platinum,1
3373,74,410617.9,high,phone,95031,0,0,gold,0
3374,45,143564.78,high,phone,18513,1,0,gold,1
3375,55,219821.85,low,in_branch,88768,1,0,gold,1
3376,68,16559.18,low,sms,68856,0,0,standard,1
3377,41,464262.21,medium,email,9379,0,1,platinum,1
3378,33,42985.89,medium,email,46467,0,0,platinum,1
3379,51,497955.16,low,phone,74390,0,1,standard,1
3380,59,221246.9,high,in_branch,62517,1,0,platinum,1
3381,37,139431.64,low,sms,31653,1,1,gold,1
3382,29,123278.31,medium,sms,54701,1,0,platinum,1
3383,34,50788.55,low,phone,13184,0,1,gold,1
3384,79,303441.84,high,sms,63288,0,1,gold,1
3385,45,187144.77,low,phone,43139,1,1,gold,1
3386,34,307296.56,low,email,15153,0,1,platinum,1
3387,35,348505.01,medium,phone,91421,1,1,platinum,0
3388,75,446675.19,low,phone,61385,0,0,platinum,1
3389,62,272011.23,low,phone,88107,0,0,platinum,0
3390,72,16246.23,low,phone,39746,0,0,gold,1
3391,46,338587.62,high,email,72928,1,0,gold,1
3392,36,468081.25,medium,email,5096,0,0,platinum,1
3393,45,56636.51,high,email,10645,1,1,gold,1
3394,62,284293.69,high,phone,90320,0,0,platinum,0
3395,82,45091.9,medium,sms,52788,1,1,gold,0
3396,42,48329.4,low,in_branch,91767,1,0,standard,1
3397,70,497663.96,high,sms,11707,0,1,gold,1
3398,75,380494.21,low,sms,54884,0,0,gold,1
3399,29,146540.15,medium,phone,9386,0,0,gold,1
3400,27,176686.58,high,in_branch,57786,0,1,gold,1
3401,41,447655.61,high,email,87437,1,0,platinum,0
3402,31,475756.57,medium,sms,45851,1,0,gold,1
3403,66,411504.71,low,email,22591,1,1,platinum,1
3404,64,190498.06,high,phone,25768,0,0,standard,1
3405,26,298806.78,medium,sms,18241,1,1,platinum,1
3406,40,47709.6,high,phone,28138,0,1,gold,1
3407,20,199980.32,low,phone,53050,0,0,gold,1
3408,31,358101.48,high,in_branch,41881,1,0,gold,0
3409,26,20538.83,medium,sms,22349,1,0,gold,1
3410,41,286876.42,low,in_branch,46416,1,1,platinum,1
3411,82,137697.05,medium,phone,50103,0,1,gold,1
3412,25,458841.41,high,email,68767,1,0,gold,1
3413,62,363281.86,low,in_branch,67974,0,0,platinum,1
3414,73,219247.23,low,in_branch,66885,0,0,gold,1
3415,35,185376.56,medium,phone,44733,0,1,gold,1
3416,81,469433.87,medium,email,81525,0,1,platinum,1
3417,58,249040.85,low,in_branch,60823,1,0,gold,1
3418,63,95335.28,high,in_branch,90072,0,0,standard,0
3419,61,424355.86,high,sms,68055,0,0,platinum,0
3420,32,338230.81,low,phone,59630,0,0,platinum,1
3421,47,108002.98,medium,in_branch,67301,0,1,platinum,1
3422,61,431130.23,high,sms,30154,0,0,gold,1
3423,25,109228.21,low,sms,21611,0,1,platinum,1
3424,82,491210.64,medium,email,43181,0,1,platinum,0
3425,28,463873.33,high,in_branch,92594,0,0,gold,0
3426,70,21580.24,medium,email,73550,0,0,platinum,1
3427,53,125077.49,low,sms,58885,0,0,gold,0
3428,46,320411.96,medium,sms,24678,1,0,standard,1
3429,42,221575.72,low,in_branch,91638,0,0,platinum,0
3430,66,243423.33,medium,phone,83955,0,0,standard,1
3431,88,87670.57,high,sms,32530,1,0,platinum,1
3432,63,217444.4,medium,sms,84464,1,1,standard,0
3433,27,100942.4,medium,phone,63378,0,1,standard,1
3434,29,48321.4,high,email,54254,0,0,platinum,0
3435,47,430838.45,high,email,98645,1,0,platinum,1
3436,44,148126.92,low,in_branch,56702,1,1,gold,1
3437,79,227810.18,medium,email,57209,1,0,platinum,1
3438,48,82842.51,medium,in_branch,69085,1,1,platinum,1
3439,25,489092.22,high,sms,90511,1,0,gold,0
3440,69,291971.11,low,phone,30740,1,1,standard,1
3441,54,246446.38,low,phone,28455,0,0,gold,1
3442,71,467914.05,medium,sms,5996,1,1,standard,1
3443,44,414025.92,medium,in_branch,86791,0,0,standard,1
3444,57,297056.87,medium,email,93444,0,0,platinum,1
3445,21,291597.3,medium,email,78563,0,1,platinum,0
3446,65,326790.18,medium,phone,5367,1,1,platinum,1
3447,78,201249.11,medium,phone,7473,0,0,platinum,1
3448,41,323055.76,low,phone,85561,0,1,platinum,1
3449,53,194442.28,high,sms,63797,0,1,gold,1
3450,74,94741.36,medium,sms,29864,1,1,gold,1
3451,18,412623.14,high,sms,29044,0,0,platinum,1
3452,51,439280.9,low,sms,7447,1,0,standard,1
3453,44,141065.17,high,in_branch,5173,1,1,standard,1
3454,39,293987.9,low,email,10826,1,1,platinum,1
3455,61,448809.56,low,in_branch,71807,1,1,gold,1
3456,64,130322.89,low,email,47641,1,1,gold,1
3457,18,221511.14,high,in_branch,28563,0,0,gold,1
3458,77,191747.01,medium,sms,52489,0,0,platinum,1
3459,67,55980.62,high,phone,82122,1,0,platinum,0
3460,71,447519.86,medium,in_branch,97270,1,0,standard,0
3461,56,498632.19,high,email,35463,1,0,standard,1
3462,82,84897.15,low,sms,14893,0,1,platinum,1
3463,71,243497.66,high,email,75380,1,0,standard,0
3464,18,325659.72,low,in_branch,52658,0,0,standard,0
3465,39,434296.69,low,phone,51175,1,1,gold,1
3466,31,40696.65,medium,phone,31297,1,1,gold,1
3467,48,223482.95,medium,email,24592,0,1,platinum,1
3468,89,424223.5,low,email,50330,0,0,platinum,1
3469,27,385820.64,low,in_branch,70716,0,1,standard,1
3470,38,195785.87,high,sms,36482,1,0,platinum,0
3471,67,422097.44,high,email,18970,0,0,gold,1
3472,27,91901.48,low,email,59286,1,1,platinum,1
3473,68,363102.41,low,in_branch,91034,0,0,gold,1
3474,38,344898.32,medium,in_branch,37341,1,0,standard,1
3475,18,319401.15,low,email,12276,1,0,platinum,1
3476,34,335325.46,high,email,19933,0,0,gold,1
3477,58,316732.32,low,in_branch,95178,0,1,standard,1
3478,36,247192.82,medium,email,54257,0,1,gold,1
3479,21,385444.54,low,phone,77895,1,1,gold,1
3480,74,91728.1,medium,sms,83634,1,1,standard,0
3481,70,127745.86,high,sms,68824,1,0,platinum,1
3482,71,25294.6,low,phone,51965,0,1,platinum,1
3483,20,163549.23,medium,email,42153,1,1,standard,1
3484,86,409420.27,high,in_branch,83107,1,1,gold,1
3485,29,226863.11,medium,phone,75479,0,1,standard,0
3486,67,34155.38,high,in_branch,50673,0,0,standard,0
3487,60,310013.34,medium,email,41135,1,0,platinum,1
3488,26,401353.55,high,sms,9242,1,0,platinum,1
3489,76,223887.91,medium,email,11942,0,0,standard,1
3490,78,169818.81,high,sms,61723,1,0,platinum,1
3491,34,435792.46,medium,email,12365,0,0,standard,1
3492,50,126411.5,high,phone,97398,1,1,standard,1
3493,45,407951.92,high,sms,55530,0,0,platinum,0
3494,58,95174.66,low,phone,40172,0,0,platinum,1
3495,57,327674.79,medium,sms,20998,1,0,gold,1
3496,89,496767.01,medium,in_branch,86092,0,0,standard,1
3497,42,366721.31,high,sms,93651,0,0,platinum,0
3498,32,471373.95,low,phone,87865,1,1,gold,1
3499,39,223989.32,high,sms,8980,0,1,gold,1
3500,89,370522.86,high,in_branch,23837,0,1,gold,1
3501,20,369438.16,low,in_branch,88789,0,0,gold,0
3502,76,49242.19,medium,email,59651,1,1,standard,1
3503,27,427980.73,high,sms,21230,0,1,platinum,1
3504,54,321432.79,high,in_branch,91990,0,1,platinum,0
3505,73,108743.02,high,sms,95972,0,0,standard,0
3506,74,175971.17,medium,in_branch,92539,1,0,gold,0
3507,73,477027.25,high,phone,5065,1,1,platinum,1
3508,84,284447.43,medium,in_branch,37009,0,0,standard,1
3509,38,384044.61,high,phone,65725,1,0,standard,1
3510,34,353992.62,low,email,89820,1,1,gold,0
3511,20,184458.02,high,in_branch,28924,1,0,standard,1
3512,81,404866.21,low,sms,5142,1,1,standard,1
3513,48,142935.48,high,in_branch,7937,1,1,gold,1
3514,67,200952.13,low,sms,71609,1,0,gold,1
3515,82,308728.19,medium,phone,71257,0,0,standard,0
3516,51,251498.95,low,email,20930,0,1,platinum,1
3517,70,180427.58,high,email,42099,1,1,standard,0
3518,83,46407.02,low,in_branch,42916,0,1,standard,1
3519,56,116184.03,high,email,89404,1,1,platinum,0
3520,51,259984.58,medium,email,65683,0,1,standard,1
3521,34,23735.98,low,sms,18734,1,0,standard,1
3522,58,220878.08,low,sms,59330,0,1,standard,1
3523,21,32736.45,low,phone,13156,1,1,standard,1
3524,63,345402.22,high,sms,82765,0,0,gold,1
3525,77,251375.56,medium,in_branch,93340,0,0,standard,0
3526,19,488894.86,medium,in_branch,10332,0,1,platinum,1
3527,81,166166.06,medium,email,7429,0,0,platinum,1
3528,56,69141.34,high,in_branch,31213,1,0,standard,1
3529,80,100208.55,high,phone,46399,0,1,gold,1
3530,71,54615.98,low,sms,39989,0,1,standard,1
3531,54,447127.79,medium,in_branch,67869,0,1,gold,0
3532,38,304760.94,medium,in_branch,91213,0,1,standard,0
3533,65,127442.24,low,in_branch,54907,1,0,platinum,1
3534,28,330475.25,medium,sms,55164,1,1,gold,1
3535,59,236743.39,medium,email,49968,0,0,platinum,0
3536,54,397904.07,medium,email,6099,1,0,gold,1
3537,85,74336.21,low,email,14737,1,1,standard,1
3538,21,47278.25,medium,email,73767,1,1,platinum,0
3539,38,247403.02,low,sms,11398,0,0,standard,1
3540,86,229023.2,medium,email,61670,0,1,gold,1
3541,33,392074.3,low,email,69509,1,1,gold,1
3542,40,399961.63,low,in_branch,67433,0,1,standard,0
3543,73,439736.56,high,in_branch,67483,0,1,platinum,1
3544,88,496515.34,medium,email,30520,0,1,standard,1
3545,57,484886.69,high,phone,58289,1,1,gold,1
3546,83,14362.75,high,email,66354,1,1,standard,1
3547,29,233091.74,low,phone,44186,0,1,platinum,1
3548,55,248900.08,low,in_branch,98297,0,0,gold,0
3549,58,268018.23,high,email,43930,0,0,standard,0
3550,41,405869.03,low,sms,48126,1,0,platinum,1
3551,34,118628.7,medium,email,95431,1,0,platinum,0
3552,38,484667.43,high,in_branch,48929,1,1,standard,1
3553,64,275910.66,low,phone,17197,1,0,standard,1
3554,69,460517.49,low,sms,92370,0,0,platinum,1
3555,36,362690.65,medium,in_branch,63396,0,1,gold,1
3556,65,173942.07,high,in_branch,53811,1,0,platinum,1
3557,66,318715.94,medium,email,5211,1,1,standard,1
3558,52,253670.4,high,sms,15375,1,1,platinum,1
3559,24,57390.07,low,sms,54061,0,0,platinum,1
3560,74,148549.97,high,email,93389,0,1,platinum,0
3561,67,195520.22,medium,sms,90756,1,0,platinum,1
3562,51,98216.55,medium,in_branch,98508,1,0,standard,0
3563,35,21471.84,high,in_branch,98259,1,0,gold,0
3564,48,495979.85,medium,phone,25595,0,0,gold,1
3565,77,371952.3,medium,in_branch,62724,0,0,gold,1
3566,44,407968.03,high,phone,73068,0,1,gold,1
3567,38,145111.87,low,sms,45255,1,1,gold,1
3568,82,180929.22,low,sms,95076,1,1,platinum,1
3569,48,230501.82,high,phone,39466,1,1,standard,1
3570,30,338424.36,high,in_branch,25288,1,1,standard,1
3571,83,125580.01,medium,in_branch,51917,1,0,standard,1
3572,63,282987.46,low,email,70645,0,0,standard,0
3573,86,64415.36,low,phone,78195,1,0,gold,1
3574,52,336319.54,high,in_branch,21149,0,1,standard,1
3575,35,418839.7,high,phone,52680,0,1,standard,0
3576,79,24124.37,low,email,69343,0,1,standard,1
3577,51,221756.64,medium,sms,71440,1,0,platinum,1
3578,75,96252.7,high,sms,58176,0,0,gold,0
3579,79,215448.6,medium,phone,82262,0,1,platinum,0
3580,19,112726.57,medium,phone,87157,0,1,platinum,0
3581,54,314878.01,medium,email,92059,0,0,standard,0
3582,81,492377.39,high,phone,93222,0,1,gold,0
3583,34,468856.59,low,email,47632,0,1,gold,1
3584,39,32988.44,high,in_branch,48359,1,0,platinum,1
3585,66,443328.48,medium,phone,84464,0,1,platinum,0
3586,42,91444.33,high,phone,71737,0,1,platinum,0
3587,59,421595.65,medium,sms,87068,0,0,standard,0
3588,82,55342.85,high,sms,69152,1,0,standard,0
3589,69,298814.28,high,email,56370,1,1,standard,1
3590,27,290265.25,high,email,11732,0,1,platinum,1
3591,67,227024.79,low,phone,60328,1,0,standard,1
3592,40,99640.56,medium,phone,17437,0,0,gold,1
3593,37,360770.36,low,sms,35586,1,1,platinum,1
3594,57,412783.44,high,email,41239,0,1,standard,0
3595,25,152388.42,high,in_branch,48866,1,1,gold,1
3596,23,271172.01,medium,in_branch,55728,1,1,standard,1
3597,86,387928.6,high,sms,74731,1,1,standard,1
3598,67,40643.57,medium,email,41657,0,0,platinum,0
3599,70,145250.91,medium,sms,5439,0,1,gold,1
3600,36,261475.97,low,sms,81962,0,0,standard,1
3601,89,235792.5,high,in_branch,95527,0,0,gold,0
3602,47,429844.67,low,email,60861,1,0,standard,1
3603,49,489905.88,low,sms,88272,1,1,platinum,1
3604,77,296991.23,high,phone,7890,1,1,standard,1
3605,86,267377.27,high,in_branch,74075,1,1,standard,1
3606,19,440452.39,high,sms,28492,0,0,gold,1
3607,42,242446.15,low,in_branch,68391,0,0,standard,0
3608,28,49928.3,low,sms,43185,1,0,gold,0
3609,57,376446.39,high,in_branch,65958,0,1,gold,1
3610,79,18575.33,low,email,72807,1,1,platinum,1
3611,81,280078.03,low,email,17822,1,0,gold,1
3612,68,223626.25,high,phone,45691,1,0,standard,0
3613,60,216566.51,low,email,77604,0,1,gold,1
3614,64,146806.67,low,sms,11552,0,0,platinum,0
3615,44,123031.51,high,phone,93750,1,1,gold,1
3616,82,469180.47,low,in_branch,40832,0,1,platinum,1
3617,79,219649.98,low,in_branch,21922,0,1,platinum,1
3618,68,385087.53,medium,sms,59061,1,1,gold,0
3619,48,341018.31,low,email,17074,0,0,standard,1
3620,38,121644.34,high,email,41693,0,1,platinum,1
3621,84,45117.83,low,sms,25177,1,1,platinum,1
3622,72,428625.04,medium,email,99747,1,1,standard,0
3623,84,355782.98,high,phone,66368,1,0,gold,1
3624,20,461824.29,low,sms,27873,0,0,platinum,1
3625,42,310962.05,high,email,12219,1,1,standard,1
3626,26,426831.89,low,sms,96803,0,0,standard,0
3627,24,321524.68,medium,phone,24665,0,0,gold,1
3628,63,376701.24,medium,phone,30524,0,1,standard,1
3629,62,182424.7,low,in_branch,12081,1,1,platinum,1
3630,67,336115.6,high,email,10372,1,0,platinum,1
3631,40,482744.5,high,in_branch,78961,1,1,gold,1
3632,44,367205.59,low,in_branch,92700,0,1,platinum,0
3633,39,454001.9,low,email,23366,0,0,gold,1
3634,24,495641.51,low,phone,17197,0,1,platinum,1
3635,46,409648.17,low,phone,23054,1,1,platinum,1
3636,89,84524.02,medium,email,65602,0,1,standard,0
3637,19,147634.43,medium,email,26768,0,1,standard,1
3638,77,196966.2,low,sms,30410,0,0,platinum,1
3639,47,33077.57,medium,in_branch,35289,0,1,standard,1
3640,60,401535.39,high,email,36334,0,0,platinum,0
3641,53,120755.33,medium,in_branch,83940,1,1,gold,1
3642,55,157044.79,high,in_branch,74261,0,1,standard,1
3643,64,62956.57,high,sms,42832,1,0,gold,1
3644,48,427150.46,medium,phone,88012,1,1,platinum,0
3645,68,1562.67,low,in_branch,57079,0,0,gold,1
3646,69,366807.95,low,sms,19019,0,0,gold,1
3647,24,214045.04,low,sms,33349,0,0,platinum,1
3648,32,358609.66,high,email,69554,0,1,platinum,1
3649,39,459088.95,low,in_branch,72053,0,0,gold,0
3650,89,297525.99,low,sms,50439,0,0,platinum,1
3651,66,58841.09,high,in_branch,87511,1,1,platinum,0
3652,76,382269.58,high,sms,86223,1,0,platinum,0
3653,63,304591.11,high,phone,34269,1,1,standard,1
3654,37,10561.99,medium,in_branch,48288,1,1,standard,1
3655,65,29881.63,medium,phone,9718,1,1,standard,1
3656,39,100333.77,low,phone,21090,0,0,platinum,1
3657,21,491147.28,medium,in_branch,93981,1,1,standard,0
3658,30,191411.38,low,email,71781,0,1,standard,1
3659,82,84596.43,low,email,35705,0,1,platinum,1
3660,32,428698.39,high,sms,21852,0,1,platinum,1
3661,87,86491.98,high,phone,50412,0,0,platinum,0
3662,25,389032.71,low,sms,61067,0,1,standard,0
3663,81,477624.12,high,sms,69715,1,0,gold,0
3664,18,60155.84,low,phone,11247,1,1,gold,1
3665,43,95508.45,high,phone,35002,1,0,platinum,1
3666,66,362806.6,high,in_branch,32825,1,1,platinum,1
3667,27,433161.19,high,phone,95361,1,0,standard,0
3668,30,67441.05,low,email,67057,1,1,standard,1
3669,88,441792.43,medium,sms,64181,1,1,gold,0
3670,76,426906.56,low,phone,43032,0,1,gold,1
3671,48,487080.12,medium,in_branch,13514,0,0,gold,1
3672,32,402426.43,high,in_branch,11447,1,1,standard,1
3673,55,459160.98,high,sms,94502,1,0,gold,0
3674,26,153794.74,low,phone,55244,0,0,standard,0
3675,35,475379.72,high,phone,45898,1,0,gold,1
3676,76,383611.05,high,sms,55253,0,1,platinum,1
3677,50,403703.14,high,phone,27776,0,0,gold,0
3678,89,18821.18,medium,sms,99167,1,0,standard,0
3679,44,16874.26,medium,in_branch,92103,1,0,gold,0
3680,63,297963.35,medium,sms,15238,1,1,gold,0
3681,85,363861.01,medium,email,41680,0,0,platinum,1
3682,83,102821.41,low,in_branch,62535,0,1,platinum,1
3683,55,390324.79,low,phone,21107,1,0,standard,1
3684,54,88616.84,low,in_branch,86257,1,1,standard,0
3685,21,160454.53,low,sms,62191,0,1,gold,0
3686,54,75419.42,high,email,66314,0,0,standard,0
3687,72,134430.24,low,sms,45722,0,0,gold,1
3688,54,390684.97,low,sms,62700,0,1,standard,1
3689,35,241636.32,medium,phone,86263,1,0,standard,0
3690,50,8393.97,high,sms,8790,0,0,gold,1
3691,72,215649.01,medium,email,97688,0,0,standard,0
3692,83,132428.03,low,email,24151,1,1,platinum,1
3693,45,480991.12,high,sms,34495,1,0,standard,1
3694,76,245828.28,medium,in_branch,98053,0,0,platinum,1
3695,33,98966.45,high,in_branch,43717,0,0,platinum,1
3696,88,404745.13,high,email,96812,1,0,platinum,0
3697,51,492468.55,medium,sms,10545,1,0,standard,1
3698,24,379720.23,low,phone,97805,0,0,platinum,0
3699,25,163646.3,high,phone,97294,0,0,standard,0
3700,55,434101.78,high,sms,79427,1,0,gold,1
3701,84,2746.28,medium,in_branch,61256,1,0,standard,1
3702,29,325457.41,low,in_branch,7222,0,1,standard,1
3703,74,464671.52,medium,phone,78556,0,0,standard,0
3704,48,193465.12,low,email,73807,1,1,gold,1
3705,82,58151.28,low,phone,68591,1,1,gold,1
3706,72,19872.94,low,sms,53101,1,1,gold,1
3707,36,23247.06,medium,email,25138,0,1,platinum,0
3708,89,97287.58,medium,in_branch,49690,0,1,gold,1
3709,58,369932.79,medium,phone,93616,1,1,standard,1
3710,20,360421.96,high,in_branch,13090,0,0,standard,0
3711,19,337462.03,high,sms,33081,1,0,gold,1
3712,48,222246.78,low,phone,63542,1,0,gold,1
3713,52,222315.73,high,in_branch,41254,1,0,platinum,1
3714,25,419760.25,low,in_branch,16713,1,0,gold,1
3715,52,37609.09,high,sms,32063,1,0,standard,1
3716,59,126133.97,high,phone,95119,1,0,standard,0
3717,27,237914.21,medium,in_branch,95970,1,0,standard,1
3718,61,387939.48,high,sms,83219,1,1,platinum,1
3719,85,55771.05,medium,sms,19631,0,1,standard,1
3720,77,382355.82,high,sms,49923,0,1,gold,0
3721,70,344391.95,low,sms,41647,1,0,platinum,1
3722,65,142485.99,high,email,51271,1,0,platinum,1
3723,72,118820.14,low,sms,17888,1,0,standard,1
3724,59,55861.95,high,phone,33507,1,1,standard,1
3725,65,155969.0,medium,phone,47296,0,0,gold,1
3726,28,349221.85,low,phone,23105,1,1,gold,1
3727,53,90342.27,medium,email,76979,0,1,platinum,0
3728,75,492783.18,low,email,91324,1,0,platinum,0
3729,52,380809.37,medium,in_branch,20495,0,1,platinum,1
3730,30,252261.7,medium,phone,49649,0,1,gold,1
3731,65,167629.16,low,email,43574,1,0,platinum,1
3732,50,79628.53,high,email,31260,1,1,platinum,1
3733,71,117916.68,medium,phone,39385,1,0,standard,1
3734,18,421218.31,high,in_branch,35889,0,1,gold,1
3735,45,240873.65,high,in_branch,46712,1,1,platinum,1
3736,63,304579.9,low,email,6178,0,1,gold,1
3737,83,52985.38,medium,in_branch,95236,1,1,standard,1
3738,60,248756.08,high,sms,90696,1,0,gold,1
